pair_key,cv_id,cv_level,cv_category,job_id,job_title,job_category,rank,high_dims,cohere_relevance,gptoss_relevance,llama_relevance,final_relevance,cohere_skills,gptoss_skills,llama_skills,final_skills,cohere_experience,gptoss_experience,llama_experience,final_experience,cohere_education,gptoss_education,llama_education,final_education,job_experience,job_education_level,cv_experience_years,cv_education_level,cv_education_field,cv_technical_skills,job_requirements_tags,job_technical_skills
mkt_L1b_c7cc9a134187690a4d6643ba5a90a3b6_2,mkt_L1b,L1b,Marketing,c7cc9a134187690a4d6643ba5a90a3b6,Trưởng Nhóm ADS,Marketing,2,education_match,2,2,2,3,1,2,2,2,2,1,0,1,3,8,7,9,Trên 5 năm,Cao đẳng,1,Đại học,Kinh tế,Google Ads; SEO,Chuyên môn Marketing/PR/Quảng cáo khác; Thực phẩm / Đồ uống; Tài chính; Y tế / Dược phẩm,Marketing/PR/Quảng cáo khác; Thực phẩm / Đồ uống; Tài chính; Y tế / Dược phẩm
mkt_L2_758d7aa91a9ffcd4e4fd8cc35d1d8a21_5,mkt_L2,L2,Marketing,758d7aa91a9ffcd4e4fd8cc35d1d8a21,Digital Marketing Leader,Marketing,5,experience_match,7,4,8,8,7,4,7,7,10,3,9,9,10,10,10,10,1 năm,Đại học,1,Đại học,Tiếp thị,Digital Marketing; Content Marketing; Facebook Ads,,Digital Marketing; Marketing / Quảng cáo; May mặc / Thời trang
mkt_L2b_2689272d6be359166d9fe5525f2d62bc_11,mkt_L2b,L2b,Marketing,2689272d6be359166d9fe5525f2d62bc,Nhân Viên Content Marketing,Marketing,11,experience_match,8,8,6,8,8,8,7,8,9,6,3,8,8,8,8,8,Dưới 1 năm,Cao đẳng,2,Đại học,Marketing,Digital Marketing; Content Marketing; Facebook Ads; TikTok Ads,TikTok Content; Marketing / Quảng cáo; Thương mại điện tử; Mỹ thuật / Nghệ thuật / Điện ảnh,TikTok Content; Marketing / Quảng cáo; Thương mại điện tử
mkt_L3_0be4a07bdb2ca74b5e6f16a99d38b9f8_2,mkt_L3,L3,Marketing,0be4a07bdb2ca74b5e6f16a99d38b9f8,Nhân Viên Tiktok Ads,Marketing,2,experience_match,7,5,5,6,7,4,6,6,7,4,2,5,7,8,8,8,Dưới 1 năm,Cao đẳng,3,Đại học,Quản trị kinh doanh,Marketing Manager; Brand Marketing; TikTok Ads; Capcut,Digital Marketing,Excel; Google Sheet; TikTok Ads; Digital Marketing
mkt_L3b_0be4a07bdb2ca74b5e6f16a99d38b9f8_2,mkt_L3b,L3b,Marketing,0be4a07bdb2ca74b5e6f16a99d38b9f8,Nhân Viên Tiktok Ads,Marketing,2,experience_match,7,6,5,6,7,5,7,7,9,4,2,5,7,8,8,8,Dưới 1 năm,Cao đẳng,4,Đại học,Marketing,Digital Marketing; Content Marketing; SEO; Google Ads; Facebook Ads; TikTok Ads; Capcut,Digital Marketing,Excel; Google Sheet; TikTok Ads; Digital Marketing
mkt_L4_0be4a07bdb2ca74b5e6f16a99d38b9f8_3,mkt_L4,L4,Marketing,0be4a07bdb2ca74b5e6f16a99d38b9f8,Nhân Viên Tiktok Ads,Marketing,3,relevance_score;experience_match,7,6,2,6,7,7,6,7,5,5,0,4,7,8,8,8,Dưới 1 năm,Cao đẳng,6,Đại học,Quản trị kinh doanh,Digital Marketing; Content Marketing; SEO; Facebook Ads; TikTok Ads; YouTube,Digital Marketing,Excel; Google Sheet; TikTok Ads; Digital Marketing
mkt_L4_10e0b56a844e326bbe4738ddd04ec1b6_4,mkt_L4,L4,Marketing,10e0b56a844e326bbe4738ddd04ec1b6,Digital Marketing - Ads FB/TikTok - BIết Tiếng Trung HSK4 - Tại Quận 7,Marketing,4,relevance_score,7,7,2,7,7,8,4,7,4,4,0,4,7,8,8,8,Dưới 1 năm,Cao đẳng,6,Đại học,Quản trị kinh doanh,Digital Marketing; Content Marketing; SEO; Facebook Ads; TikTok Ads; YouTube,Digital Marketing; Giáo dục / Đào tạo; Marketing / Quảng cáo,Digital Marketing; Giáo dục / Đào tạo; Marketing / Quảng cáo
mkt_L4_668fb36d7b26410e8cca1fe6af46e96f_9,mkt_L4,L4,Marketing,668fb36d7b26410e8cca1fe6af46e96f,Chuyên Viên Digital Marketing (Google Ads/TikTok Ads/Facebook Ads) Từ 5 Năm Kinh Nghiệm Bất Động Sản,Marketing,9,experience_match,7,6,6,7,7,9,7,7,7,8,3,9,7,7,9,7,,,6,Đại học,Quản trị kinh doanh,Digital Marketing; Content Marketing; SEO; Facebook Ads; TikTok Ads; YouTube,,
mkt_L4_b09c945961f0935b080002e7049b908f_8,mkt_L4,L4,Marketing,b09c945961f0935b080002e7049b908f,Nhân Viên UA Marketing ( Quảng Cáo Game Online),Marketing,8,experience_match,8,6,6,7,8,6,8,8,7,5,2,5,8,10,10,10,1 năm,Đại học,6,Đại học,Quản trị kinh doanh,Digital Marketing; Content Marketing; SEO; Facebook Ads; TikTok Ads; YouTube,,Digital Marketing; Marketing / Quảng cáo; Facebook Ads; Google Ads; TikTok Ads; Unity Ads
mkt_L4b_0be4a07bdb2ca74b5e6f16a99d38b9f8_15,mkt_L4b,L4b,Marketing,0be4a07bdb2ca74b5e6f16a99d38b9f8,Nhân Viên Tiktok Ads,Marketing,15,experience_match,7,4,3,5,7,6,6,6,5,4,0,4,7,8,9,8,Dưới 1 năm,Cao đẳng,7,Đại học,Marketing,Digital Marketing; Content Marketing; SEO; Google Ads; Facebook Ads; TikTok Ads; Capcut; Brand Marketing; Trade Marketing,Digital Marketing,Excel; Google Sheet; TikTok Ads; Digital Marketing
mkt_L4b_668fb36d7b26410e8cca1fe6af46e96f_9,mkt_L4b,L4b,Marketing,668fb36d7b26410e8cca1fe6af46e96f,Chuyên Viên Digital Marketing (Google Ads/TikTok Ads/Facebook Ads) Từ 5 Năm Kinh Nghiệm Bất Động Sản,Marketing,9,experience_match,7,6,6,7,6,9,7,7,5,8,3,9,10,7,10,10,,,7,Đại học,Marketing,Digital Marketing; Content Marketing; SEO; Google Ads; Facebook Ads; TikTok Ads; Capcut; Brand Marketing; Trade Marketing,,
mkt_L4b_da6d7882e9e7d6703c35d3a2080aae0d_12,mkt_L4b,L4b,Marketing,da6d7882e9e7d6703c35d3a2080aae0d,UA Marketing Game,Marketing,12,relevance_score;experience_match,7,6,2,6,7,6,4,6,7,5,0,4,7,8,8,8,Dưới 1 năm,Cao đẳng,7,Đại học,Marketing,Digital Marketing; Content Marketing; SEO; Google Ads; Facebook Ads; TikTok Ads; Capcut; Brand Marketing; Trade Marketing,Marketing Operations,Google Webmaster Tools; Analytics; Keyword planner; Firebase
mkt_L4b_faa2b17640d3b07ef0346fbdc5d96292_14,mkt_L4b,L4b,Marketing,faa2b17640d3b07ef0346fbdc5d96292,"Digital Marketing (B2B) - Thu Nhập Upto 15 Triệu, Hỗ Trợ Ăn Trưa Tại Hà Nội Và Bắc Ninh",Marketing,14,experience_match,8,7,8,7,8,8,9,8,10,4,10,4,10,10,10,10,Không yêu cầu,Đại học,7,Đại học,Marketing,Digital Marketing; Content Marketing; SEO; Google Ads; Facebook Ads; TikTok Ads; Capcut; Brand Marketing; Trade Marketing,,Digital Marketing; May mặc / Thời trang; Marketing / Quảng cáo; Facebook Business; LinkedIn Campaign Manager; Google Ads
mkt_P2_2938b8ba8bb60d04b1075db7a8bd6c9f_2,mkt_P2,P2,Marketing,2938b8ba8bb60d04b1075db7a8bd6c9f,Telesales Training Specialist,Giáo dục,2,experience_match,4,5,2,5,5,6,2,5,7,8,3,9,6,5,4,5,1 năm,Cao đẳng,2,Trung cấp,Du lịch,Microsoft Office; Zalo,,Microsoft Office
mkt_P2_7cc8018202f70d71875380dce1a4b59b_1,mkt_P2,P2,Marketing,7cc8018202f70d71875380dce1a4b59b,Telesales Training Specialist,Telesales,1,skills_match,5,7,3,6,6,9,2,8,7,8,5,7,5,5,4,5,1 năm,Cao đẳng,2,Trung cấp,Du lịch,Microsoft Office; Zalo,,Microsoft Office
mkt_P2_96a2c7f06c161f7fa7b8b7f51d80a91a_14,mkt_P2,P2,Marketing,96a2c7f06c161f7fa7b8b7f51d80a91a,Nhân Sự Tổng Hợp,Hành chính nhân sự,14,skills_match,3,5,2,4,3,8,1,4,7,8,5,7,3,2,4,3,1 năm,Đại học,2,Trung cấp,Du lịch,Microsoft Office; Zalo,Hành chính nhân sự; Nhân sự,Excel; Word; Phần mềm quản lý nhân sự
mkt_P2_a5b40b32584c4c0995dab2a7320a38b9_12,mkt_P2,P2,Marketing,a5b40b32584c4c0995dab2a7320a38b9,Nhân Viên Kinh Doanh Phụ Gia Thức Ăn Chăn Nuôi| Thu Nhập Tới 30 Triệu | Kinh Nghiệm 2 Năm | Tại Hà Nội Và Hồ Chí Minh,Nhân viên kinh doanh,12,experience_match,3,5,4,5,3,4,2,3,10,9,5,9,4,5,4,4,2 năm,Cao đẳng,2,Trung cấp,Du lịch,Microsoft Office; Zalo,Chuyên môn Nông/Lâm/Ngư nghiệp khác; Nông lâm ngư nghiệp,giao tiếp; đàm phán; làm việc độc lập; chủ động và trách nhiệm
mkt_P_16ddf96c00d565e99c88f001ce1362a0_3,mkt_P,P,Marketing,16ddf96c00d565e99c88f001ce1362a0,Chuyên Viên Hỗ Trợ Tín Dụng - [BAC A BANK - Chi Nhánh Hưng Yên/Hà Giang/ Hải Phòng],Nhân viên kinh doanh,3,experience_match,4,5,2,4,3,4,1,3,7,8,3,5,5,3,4,4,1 năm,Đại học,2,Trung cấp,Điện tự động,AutoCAD; SAP,,soạn thảo văn bản; làm việc độc lập và làm việc nhóm; giao tiếp
mkt_P_31f94b71b9ece5490c0d975496a785f7_8,mkt_P,P,Marketing,31f94b71b9ece5490c0d975496a785f7,Giáo Viên Tiếng Anh (Toeic - Giao Tiếp) - Fulltime,Giáo dục,8,skills_match;experience_match;education_match,1,4,2,3,1,6,2,4,0,5,8,5,0,5,4,2,Dưới 1 năm,Đại học,2,Trung cấp,Điện tự động,AutoCAD; SAP,,Excel; AutoCAD; Python; SAP
mkt_P_6b99ad07a1995ab0f2558c09f8ab5f4d_6,mkt_P,P,Marketing,6b99ad07a1995ab0f2558c09f8ab5f4d,Nhân Viên Chăm Sóc Khách Hàng (Customer Service/ CSKH)/ Nhân Viên Văn Phòng/ Tổng Đài Viên - Giờ Hành Chính - Tân Bình,Chăm sóc khách hàng,6,relevance_score;skills_match;education_match,7,5,2,6,7,5,1,6,9,5,8,8,7,8,3,7,Dưới 1 năm,Trung học,2,Trung cấp,Điện tự động,AutoCAD; SAP,,AutoCAD; Excel
mkt_P_7f3930fbef4b9c5630f54c512c4c2151_15,mkt_P,P,Marketing,7f3930fbef4b9c5630f54c512c4c2151,CVCC Quản Trị Hiệu Quả Sản Phẩm BHNT - ID4446,Ngân hàng,15,skills_match;experience_match,3,2,2,3,2,10,1,2,5,9,3,9,3,7,4,4,,,2,Trung cấp,Điện tự động,AutoCAD; SAP,,
mkt_P_b56466a49185c5e7ac3a46dce4c4f9c2_5,mkt_P,P,Marketing,b56466a49185c5e7ac3a46dce4c4f9c2,Chuyên Viên Quy Hoạch Và Quản Lý Hiệu Quả Nhân Sự,Hành chính nhân sự,5,experience_match,3,3,2,3,1,2,1,1,5,9,2,9,3,7,3,3,,,2,Trung cấp,Điện tự động,AutoCAD; SAP,,
mkt_P_bc10e325808bd3a8936168eea7938483_4,mkt_P,P,Marketing,bc10e325808bd3a8936168eea7938483,Thiết Kế Đồ Họa,Thiết kế đồ họa,4,education_match,2,5,2,3,1,4,2,2,3,6,4,4,4,9,7,5,3 năm,Trung cấp,2,Trung cấp,Điện tự động,AutoCAD; SAP,,Excel; AutoCAD; Python; SAP; Revit; SketchUp; 3ds Max
nh_L1_0ed7eb199cac614379427696a33b8da4_15,nh_L1,L1,Ngân hàng,0ed7eb199cac614379427696a33b8da4,Giám Đốc Tài Chính,Ngân hàng,15,education_match,1,3,2,3,1,4,4,4,0,2,0,0,1,10,10,10,3 năm,Đại học,0,Đại học,Tài chính,Oracle; Kế toán tài chính,Giám đốc tài chính; Tài chính; Kế toán; Kiểm toán,Giám đốc tài chính; Tài chính; Kế toán; Kiểm toán
nh_L1_5d823bddb1127ab3603820b72c38533a_9,nh_L1,L1,Ngân hàng,5d823bddb1127ab3603820b72c38533a,Nhân Viên Tài Chính Kế Toán (Financial Accounting),Ngân hàng,9,skills_match,7,8,6,8,7,10,5,7,10,10,10,10,10,7,10,10,,,0,Đại học,Tài chính,Oracle; Kế toán tài chính,,
nh_L1_f328e0de805b24920abcdb852c9dd749_8,nh_L1,L1,Ngân hàng,f328e0de805b24920abcdb852c9dd749,Nhân Viên Quan Hệ Khách Hàng Doanh Nghiệp (Tư Vấn Tài Chính),Ngân hàng,8,skills_match,7,8,5,7,5,9,4,5,10,10,10,10,10,7,7,7,,,0,Đại học,Tài chính,Oracle; Kế toán tài chính,,
nh_L1b_f37d158e813197a50b3d101ab02214b9_12,nh_L1b,L1b,Ngân hàng,f37d158e813197a50b3d101ab02214b9,Chuyên Viên Tài Chính Kế Toán (Financial Accounting),Ngân hàng,12,experience_match,3,5,5,6,3,4,6,4,3,8,5,9,7,10,9,9,2 năm,Đại học,1,Đại học,Tài chính,Tư vấn tài chính; Bancassurance,Kế toán tài chính; Tài chính; Kế toán,Kế toán tài chính; Tài chính
nh_L2b_2379ae36d3e22e543c05c5478c8ae246_5,nh_L2b,L2b,Ngân hàng,2379ae36d3e22e543c05c5478c8ae246,Nhân Viên Telesales Tài Chính Làm Việc Tại Nhà,Ngân hàng,5,experience_match;education_match,7,8,6,7,7,9,7,7,9,6,3,8,7,9,4,5,Dưới 1 năm,Trung học,2,Đại học,Tài chính,Tư vấn tài chính; Bancassurance; Oracle; Redis,Tư vấn tài chính; Tài chính; Ngân hàng; Bảo hiểm; B2C; Telesales,Tư vấn tài chính; Tài chính; Ngân hàng; Bảo hiểm; B2C; Telesales
nh_L2b_393569e29b4b58bc0f81851017ed3cd8_11,nh_L2b,L2b,Ngân hàng,393569e29b4b58bc0f81851017ed3cd8,"CHUYÊN VIÊN TƯ VẤN TÀI CHÍNH -SHINHAN BANK ( Pico Plaza, Phường Bảy Hiền)",Ngân hàng,11,experience_match,8,5,6,7,7,4,7,7,10,9,3,8,8,9,8,8,Dưới 1 năm,Trung cấp,2,Đại học,Tài chính,Tư vấn tài chính; Bancassurance; Oracle; Redis,,giao tiếp; thuyết phục và đàm phán; làm việc độc lập và làm việc nhóm hiệu quả; tinh thần trách nhiệm cao; trung thực và chịu được áp lực công việc; kỹ năng sử dụng các công cụ hỗ trợ bán hàng (CRM; phần mềm quản lý khách hàng); kỹ năng sử dụng tin học văn phòng (Word; Excel; PowerPoint)
nh_L2b_ee11d003f566651c101bc8bb408aa371_13,nh_L2b,L2b,Ngân hàng,ee11d003f566651c101bc8bb408aa371,Nhân Viên/ CTV Tư Vấn Tài Chính Trực Tiếp - Thu Nhập Lên Đến 40 Triệu,Ngân hàng,13,skills_match,7,4,8,8,7,2,7,7,10,9,10,10,7,8,7,7,Không yêu cầu,Trung học,2,Đại học,Tài chính,Tư vấn tài chính; Bancassurance; Oracle; Redis,Tư vấn tài chính; Tài chính; Ngân hàng; B2B; B2C; Direct Sales,Tư vấn tài chính; Tài chính; Ngân hàng; B2B; B2C; Direct Sales
nh_L2b_f328e0de805b24920abcdb852c9dd749_2,nh_L2b,L2b,Ngân hàng,f328e0de805b24920abcdb852c9dd749,Nhân Viên Quan Hệ Khách Hàng Doanh Nghiệp (Tư Vấn Tài Chính),Ngân hàng,2,experience_match,8,6,6,7,8,4,5,5,9,6,3,8,10,10,10,10,Dưới 1 năm,Đại học,2,Đại học,Tài chính,Tư vấn tài chính; Bancassurance; Oracle; Redis,,
nh_L3b_22e730d8a1bb3254fbdf0abead8a4eb9_11,nh_L3b,L3b,Ngân hàng,22e730d8a1bb3254fbdf0abead8a4eb9,Cộng Tác Viên Kinh Doanh Qua Điện Thoại,Ngân hàng,11,education_match,8,6,6,7,8,5,7,7,10,6,10,10,7,8,3,5,Không yêu cầu,Trung học,4,Đại học,Tài chính,Tư vấn tài chính; Bancassurance; Oracle; Redis; microservices architecture,Tư vấn tài chính; Ngân hàng; Tài chính; B2B; B2C; B2G; Telesales,Tư vấn tài chính; Ngân hàng; Tài chính; B2B; B2C; B2G; Telesales
nh_L3b_2379ae36d3e22e543c05c5478c8ae246_2,nh_L3b,L3b,Ngân hàng,2379ae36d3e22e543c05c5478c8ae246,Nhân Viên Telesales Tài Chính Làm Việc Tại Nhà,Ngân hàng,2,experience_match,7,6,5,6,7,6,7,7,9,5,3,5,7,8,9,8,Dưới 1 năm,Trung học,4,Đại học,Tài chính,Tư vấn tài chính; Bancassurance; Oracle; Redis; microservices architecture,Tư vấn tài chính; Tài chính; Ngân hàng; Bảo hiểm; B2C; Telesales,Tư vấn tài chính; Tài chính; Ngân hàng; Bảo hiểm; B2C; Telesales
nh_L3b_393569e29b4b58bc0f81851017ed3cd8_6,nh_L3b,L3b,Ngân hàng,393569e29b4b58bc0f81851017ed3cd8,"CHUYÊN VIÊN TƯ VẤN TÀI CHÍNH -SHINHAN BANK ( Pico Plaza, Phường Bảy Hiền)",Ngân hàng,6,experience_match,8,7,5,6,7,6,4,6,10,6,3,5,8,9,6,8,Dưới 1 năm,Trung cấp,4,Đại học,Tài chính,Tư vấn tài chính; Bancassurance; Oracle; Redis; microservices architecture,,giao tiếp; thuyết phục và đàm phán; làm việc độc lập và làm việc nhóm hiệu quả; tinh thần trách nhiệm cao; trung thực và chịu được áp lực công việc; kỹ năng sử dụng các công cụ hỗ trợ bán hàng (CRM; phần mềm quản lý khách hàng); kỹ năng sử dụng tin học văn phòng (Word; Excel; PowerPoint)
nh_L3b_d49eab671d39acbe0d24d32de9a21d03_1,nh_L3b,L3b,Ngân hàng,d49eab671d39acbe0d24d32de9a21d03,CHUYÊN VIÊN TƯ VẤN TÀI CHÍNH - MẢNG TÍN DỤNG KHCN(Không Yêu Cầu Kinh Nghiệm - Nhận Việc Ngay),Ngân hàng,1,experience_match,7,5,6,5,5,4,4,4,10,5,10,5,7,8,8,8,Dưới 1 năm,Trung cấp,4,Đại học,Tài chính,Tư vấn tài chính; Bancassurance; Oracle; Redis; microservices architecture,,Excel; AutoCAD; Python; SAP
nh_L3b_f328e0de805b24920abcdb852c9dd749_5,nh_L3b,L3b,Ngân hàng,f328e0de805b24920abcdb852c9dd749,Nhân Viên Quan Hệ Khách Hàng Doanh Nghiệp (Tư Vấn Tài Chính),Ngân hàng,5,experience_match,8,7,5,7,7,7,4,7,9,5,3,5,10,10,10,10,Dưới 1 năm,Đại học,4,Đại học,Tài chính,Tư vấn tài chính; Bancassurance; Oracle; Redis; microservices architecture,,
nh_L4_1e814bfc9c3a7a139fe58c2aa3bdadb7_8,nh_L4,L4,Ngân hàng,1e814bfc9c3a7a139fe58c2aa3bdadb7,Kế Toán Ngân Hàng (Công Nợ) - Đi Làm Ngay,Ngân hàng,8,experience_match,6,7,7,6,5,7,6,6,10,4,10,4,10,10,10,10,Không yêu cầu,Đại học,6,Đại học,Tài chính,Tác nghiệp tín dụng; Hoạch định tài chính; Sales Tài chính; Bancassurance; Ngân hàng; Kế toán tài chính; Kiểm toán viên; Oracle,,Excel; Phần mềm kế toán
nh_L4b_393569e29b4b58bc0f81851017ed3cd8_9,nh_L4b,L4b,Ngân hàng,393569e29b4b58bc0f81851017ed3cd8,"CHUYÊN VIÊN TƯ VẤN TÀI CHÍNH -SHINHAN BANK ( Pico Plaza, Phường Bảy Hiền)",Ngân hàng,9,experience_match,7,5,3,5,7,4,4,4,10,3,0,4,7,9,6,7,Dưới 1 năm,Trung cấp,7,Đại học,Tài chính,Tư vấn tài chính; Bancassurance; Oracle; Redis; microservices architecture; Tác nghiệp tín dụng; Hoạch định tài chính,,giao tiếp; thuyết phục và đàm phán; làm việc độc lập và làm việc nhóm hiệu quả; tinh thần trách nhiệm cao; trung thực và chịu được áp lực công việc; kỹ năng sử dụng các công cụ hỗ trợ bán hàng (CRM; phần mềm quản lý khách hàng); kỹ năng sử dụng tin học văn phòng (Word; Excel; PowerPoint)
nh_L4b_42ad57734c3b8ab748eed41fa662460e_14,nh_L4b,L4b,Ngân hàng,42ad57734c3b8ab748eed41fa662460e,CHUYÊN VIÊN QUAN HỆ KHÁCH HÀNG CÁ NHÂN - Shinhan Bank Hà Nội & HCM (Không Yêu Cầu Kinh Nghiệm - Được Đào Tạo Có Lương),Ngân hàng,14,experience_match,7,6,5,6,7,6,6,6,10,4,10,4,7,8,7,7,,Trung cấp,7,Đại học,Tài chính,Tư vấn tài chính; Bancassurance; Oracle; Redis; microservices architecture; Tác nghiệp tín dụng; Hoạch định tài chính,,giao tiếp tốt; lắng nghe tốt; giải quyết vấn đề nhanh chóng và hiệu quả; kiên nhẫn; nhiệt tình và thân thiện với khách hàng; kinh nghiệm làm việc trong lĩnh vực dịch vụ khách hàng; tư vấn
nh_L4b_ca2fd4b46296e688c5f555021ebe253d_12,nh_L4b,L4b,Ngân hàng,ca2fd4b46296e688c5f555021ebe253d,CHUYÊN VIÊN TƯ VẤN TÀI CHÍNH - TÍN DỤNG Shinhan Bank HCM & HN (KHÔNG YÊU CẦU KINH NGHIỆM - NHẬN VIỆC NGAY),Ngân hàng,12,experience_match,6,5,6,6,5,5,4,5,10,3,10,4,7,10,9,9,Dưới 1 năm,Trung cấp,7,Đại học,Tài chính,Tư vấn tài chính; Bancassurance; Oracle; Redis; microservices architecture; Tác nghiệp tín dụng; Hoạch định tài chính,,Excel; AutoCAD; Python; SAP
nh_L4b_d49eab671d39acbe0d24d32de9a21d03_2,nh_L4b,L4b,Ngân hàng,d49eab671d39acbe0d24d32de9a21d03,CHUYÊN VIÊN TƯ VẤN TÀI CHÍNH - MẢNG TÍN DỤNG KHCN(Không Yêu Cầu Kinh Nghiệm - Nhận Việc Ngay),Ngân hàng,2,experience_match,7,6,5,6,5,7,4,5,10,4,10,4,7,8,9,8,Dưới 1 năm,Trung cấp,7,Đại học,Tài chính,Tư vấn tài chính; Bancassurance; Oracle; Redis; microservices architecture; Tác nghiệp tín dụng; Hoạch định tài chính,,Excel; AutoCAD; Python; SAP
nh_P2_31f94b71b9ece5490c0d975496a785f7_1,nh_P2,P2,Ngân hàng,31f94b71b9ece5490c0d975496a785f7,Giáo Viên Tiếng Anh (Toeic - Giao Tiếp) - Fulltime,Giáo dục,1,skills_match;experience_match;education_match,1,5,2,4,1,6,2,4,0,6,3,5,1,10,10,5,Dưới 1 năm,Đại học,2,Đại học,Quản lý,SAP; AutoCAD,,Excel; AutoCAD; Python; SAP
nh_P2_5c29239370e6e76981190d6f0b73ef9c_4,nh_P2,P2,Ngân hàng,5c29239370e6e76981190d6f0b73ef9c,Art Designer/ Creative Designer(Tiếng Anh Giao Tiếp),Thiết kế đồ họa,4,experience_match;education_match,1,2,2,3,0,0,0,0,0,9,0,9,0,7,4,7,,,2,Đại học,Quản lý,SAP; AutoCAD,,
nh_P2_674d847f3248b5023aabbc8a8a417abd_6,nh_P2,P2,Ngân hàng,674d847f3248b5023aabbc8a8a417abd,Nhân Viên Designer,IT,6,experience_match;education_match,2,4,2,3,1,2,1,1,3,8,5,5,3,8,6,5,1 năm,Cao đẳng,2,Đại học,Quản lý,SAP; AutoCAD,,Interaction Designer
nh_P2_921b61b86e73bd5c2a0fa22475f0d82e_15,nh_P2,P2,Ngân hàng,921b61b86e73bd5c2a0fa22475f0d82e,Nhân Viên Kinh Doanh / Tư Vấn / Sales Bất Động Sản,Bất động sản,15,skills_match,5,6,3,6,4,7,2,5,10,9,10,10,7,9,7,7,Không yêu cầu,Cao đẳng,2,Đại học,Quản lý,SAP; AutoCAD,,Excel; AutoCAD; Python; SAP
nh_P2_94a3ce0e711447c8bfd9d04a88725d30_3,nh_P2,P2,Ngân hàng,94a3ce0e711447c8bfd9d04a88725d30,Art Designer/ Creative Designer(Tiếng Anh Giao Tiếp),Thiết kế đồ họa,3,experience_match;education_match,1,3,2,3,1,1,0,1,3,8,5,5,1,7,7,5,1 năm,Đại học,2,Đại học,Quản lý,SAP; AutoCAD,,Photoshop; Illustrator; After Effects
nh_P2_b2cb9a2c671260b4a90c3e7dc3d8c761_13,nh_P2,P2,Ngân hàng,b2cb9a2c671260b4a90c3e7dc3d8c761,"Thiết Kế Đồ Họa - Ngành Contact Lens, Lương Thưởng Hấp Dẫn, Đi Làm Ngay",Thiết kế đồ họa,13,experience_match,2,2,2,3,1,1,0,1,9,10,5,5,7,10,9,9,2 năm,Đại học,2,Đại học,Quản lý,SAP; AutoCAD,,Adobe Illustrator (Ai); Adobe Photoshop (Ps)
nh_P2_bc10e325808bd3a8936168eea7938483_11,nh_P2,P2,Ngân hàng,bc10e325808bd3a8936168eea7938483,Thiết Kế Đồ Họa,Thiết kế đồ họa,11,experience_match;education_match,1,4,2,3,1,4,1,1,0,5,4,5,0,8,6,5,3 năm,Trung cấp,2,Đại học,Quản lý,SAP; AutoCAD,,Excel; AutoCAD; Python; SAP; Revit; SketchUp; 3ds Max
nh_P2_d6cba309f38fb358dbdd7e9bdedd85d8_8,nh_P2,P2,Ngân hàng,d6cba309f38fb358dbdd7e9bdedd85d8,Hostess/Waiter/Waitress – Nhân Viên Phục Vụ - Biết Tiếng Anh - Hồ Chí Minh (Quận 2),Lao động phổ thông,8,relevance_score;skills_match,4,7,2,5,3,7,1,4,10,9,10,10,7,7,7,7,Không yêu cầu,,2,Đại học,Quản lý,SAP; AutoCAD,,giao tiếp tiếng Anh tốt; kỹ năng giao tiếp và chăm sóc khách hàng tốt; thái độ tích cực; có khả năng làm việc trong giờ cao điểm; ngoại hình gọn gàng; chuyên nghiệp
nh_P2_d743982d37b72bcad2a5650601ca5403_2,nh_P2,P2,Ngân hàng,d743982d37b72bcad2a5650601ca5403,Art Designer/ Creative Designer(Tiếng Anh Giao Tiếp),IT,2,experience_match;education_match,1,3,2,3,1,1,0,1,3,8,5,5,1,6,7,5,1 năm,Đại học,2,Đại học,Quản lý,SAP; AutoCAD,,Photoshop; Illustrator; After Effects
nh_P2_f53f7d907cd6a0dab4fa5efc23da063e_9,nh_P2,P2,Ngân hàng,f53f7d907cd6a0dab4fa5efc23da063e,Hostess/Waiter/Waitress – Nhân Viên Phục Vụ - Biết Tiếng Anh - Hồ Chí Minh (Quận 2),Lao động phổ thông,9,skills_match,3,7,3,4,3,7,2,4,10,9,10,10,7,7,7,7,Không yêu cầu,,2,Đại học,Quản lý,SAP; AutoCAD,,giao tiếp tiếng Anh tốt; kỹ năng giao tiếp và chăm sóc khách hàng tốt; thái độ tích cực; có khả năng làm việc trong giờ cao điểm; ngoại hình gọn gàng; chuyên nghiệp
nh_P_31f94b71b9ece5490c0d975496a785f7_1,nh_P,P,Ngân hàng,31f94b71b9ece5490c0d975496a785f7,Giáo Viên Tiếng Anh (Toeic - Giao Tiếp) - Fulltime,Giáo dục,1,skills_match;experience_match;education_match,1,4,2,4,1,6,2,4,0,6,3,5,1,10,10,5,Dưới 1 năm,Đại học,2,Đại học,Quản trị kinh doanh,SAP; AutoCAD,,Excel; AutoCAD; Python; SAP
nh_P_674d847f3248b5023aabbc8a8a417abd_14,nh_P,P,Ngân hàng,674d847f3248b5023aabbc8a8a417abd,Nhân Viên Designer,IT,14,experience_match;education_match,1,4,2,3,0,2,1,1,0,8,5,5,0,8,6,5,1 năm,Cao đẳng,2,Đại học,Quản trị kinh doanh,SAP; AutoCAD,,Interaction Designer
